date,regime,total_params,train_params,non_train_params,test_loss,train_loss,valid_loss,train_time (s),epochs,input_size,batch_size,network_width,hidden_layers,activation_fn,train_proportion,test_proportion,valid_proportion,device,optimizer_name,optimizer_params,loss_fn,custom_arch,R2_test,R2_train,R2_valid,MSE_test,MSE_train,MSE_valid,MAE_test,MAE_train,MAE_valid,hellinger_dist_test,hellinger_dist_train,hellinger_dist_valid,infidelity,exponential_lr,width_sequence
20260627_024254,h=0.5,26081.0,26081.0,0.0,0.4293,0.0067,1.4455,10.24,60.0,"(32, 12)",40.0,32_256_64,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7756,0.9975,0.4645,0.4248,0.0067,1.4601,0.5337,0.0644,1.1714,0.017,5.4497,0.0214,0.1023,True,
20260627_024254,h=0.5,26081.0,26081.0,0.0,0.7159,0.0116,1.3659,5.18,30.0,"(32, 12)",40.0,32_256_64,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6226,0.9957,0.4908,0.7144,0.0116,1.3884,0.7254,0.0841,1.121,0.0206,5.4444,0.0238,0.1464,True,
20260627_024254,h=0.5,589057.0,589057.0,0.0,0.272,0.0855,0.9766,10.25,60.0,"(32, 12)",40.0,2048_256_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8565,0.9682,0.6364,0.2717,0.0857,0.9913,0.413,0.1895,0.8919,0.02,5.3254,0.0292,0.2208,True,
20260627_024254,h=0.5,589057.0,589057.0,0.0,28.0094,26.1953,20.0259,5.26,30.0,"(32, 12)",40.0,2048_256_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-13.8018,-8.7287,-6.2696,28.0213,26.1917,19.8223,5.115,4.8701,4.1726,0.0571,3.8667,0.0802,0.6001,True,
20260627_024254,h=0.5,159585.0,159585.0,0.0,18.117,16.2233,12.0487,5.19,30.0,"(32, 12)",40.0,256_32_4096,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-8.5665,-5.0264,-3.309,18.1103,16.2243,11.7495,4.0457,3.7447,3.1094,0.0571,3.9753,0.081,0.6085,True,
20260627_024254,h=0.5,159585.0,159585.0,0.0,0.3667,0.0377,1.5097,10.27,60.0,"(32, 12)",40.0,256_32_4096,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8053,0.986,0.4433,0.3686,0.0378,1.518,0.4735,0.1542,1.0733,0.0217,5.419,0.0358,0.0945,True,
20260627_024254,h=0.5,20801.0,20801.0,0.0,0.5816,0.0057,1.7626,10.23,60.0,"(32, 12)",40.0,128_128_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6896,0.9979,0.3446,0.5877,0.0057,1.7871,0.6275,0.0586,1.2951,0.019,5.4505,0.0238,0.141,True,
20260627_024254,h=0.5,20801.0,20801.0,0.0,0.493,0.0217,1.4659,5.2,30.0,"(32, 12)",40.0,128_128_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7376,0.9919,0.4572,0.4968,0.0217,1.48,0.6,0.1102,1.1661,0.0185,5.4207,0.0236,0.1598,True,
20260627_024254,h=0.5,82049.0,82049.0,0.0,46.5137,44.2961,35.217,5.2,30.0,"(32, 12)",40.0,512_128_64,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-23.5373,-15.4511,-11.9414,46.4514,44.29,35.2876,6.6748,6.4542,5.7073,0.0578,3.8917,0.0816,0.6019,True,
20260627_024254,h=0.5,82049.0,82049.0,0.0,1.0895,0.5637,2.3851,10.27,60.0,"(32, 12)",40.0,512_128_64,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4404,0.7908,0.1449,1.0594,0.5633,2.3315,0.7988,0.5379,1.1584,0.0426,5.005,0.0611,0.4111,True,
20260627_024254,h=0.5,10545.0,10545.0,0.0,0.4853,0.0109,1.2864,5.21,30.0,"(32, 12)",40.0,256_16_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7465,0.996,0.5167,0.4799,0.0108,1.3178,0.5924,0.0812,1.0888,0.0156,5.4501,0.0249,0.1032,True,
20260627_024254,h=0.5,10545.0,10545.0,0.0,0.6548,0.0033,1.8404,10.21,60.0,"(32, 12)",40.0,256_16_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6565,0.9988,0.3189,0.6503,0.0034,1.8572,0.65,0.0454,1.3117,0.0202,5.4516,0.0254,0.1378,True,
20260627_024254,h=0.5,136705.0,136705.0,0.0,0.4728,0.0052,1.2724,5.28,30.0,"(32, 12)",40.0,256_256_256,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7503,0.9981,0.536,0.4728,0.0051,1.2652,0.5805,0.0568,1.0828,0.0157,5.4522,0.0222,0.1068,True,
20260627_024254,h=0.5,136705.0,136705.0,0.0,0.5027,0.0031,1.1003,10.4,60.0,"(32, 12)",40.0,256_256_256,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7352,0.9989,0.5954,0.5012,0.0031,1.1033,0.6069,0.0442,1.0212,0.0158,5.4511,0.0193,0.0981,True,
20260627_024254,h=0.5,266337.0,266337.0,0.0,0.4741,0.005,1.1568,10.4,60.0,"(32, 12)",40.0,4096_32_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7489,0.9981,0.5715,0.4754,0.005,1.1683,0.5818,0.0549,1.0503,0.0158,5.4464,0.0201,0.1019,True,
20260627_024254,h=0.5,266337.0,266337.0,0.0,22.3858,20.7231,15.307,5.18,30.0,"(32, 12)",40.0,4096_32_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-10.8775,-6.6993,-4.5078,22.4852,20.7281,15.0182,4.5463,4.2841,3.5765,0.0569,3.8661,0.0793,0.6029,True,
20260627_024254,h=0.5,16861185.0,16861185.0,0.0,0.6547,0.0062,1.769,33.57,60.0,"(32, 12)",40.0,4096_2048_4096,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6542,0.9977,0.3629,0.6547,0.0062,1.7373,0.6653,0.0601,1.2673,0.0195,5.4417,0.0259,0.1381,True,
20260627_024254,h=0.5,16861185.0,16861185.0,0.0,1.1342,0.1639,4.6204,16.87,30.0,"(32, 12)",40.0,4096_2048_4096,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4116,0.9392,-0.743,1.1139,0.1636,4.7528,0.7184,0.2941,1.8489,0.0363,5.3355,0.0598,0.2218,True,
20260627_024254,h=0.5,8305.0,8305.0,0.0,0.5488,0.0165,1.5987,5.16,30.0,"(32, 12)",40.0,256_16_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7104,0.9939,0.4305,0.5483,0.0163,1.5529,0.6355,0.0921,1.1868,0.0181,5.422,0.026,0.1471,True,
20260627_024254,h=0.5,8305.0,8305.0,0.0,0.7645,0.005,1.4629,10.21,60.0,"(32, 12)",40.0,256_16_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6041,0.9981,0.4645,0.7496,0.005,1.4602,0.7302,0.0539,1.1703,0.0202,5.4486,0.0223,0.147,True,
20260627_024254,h=0.5,34753.0,34753.0,0.0,0.8996,0.0104,1.7915,10.2,60.0,"(32, 12)",40.0,64_256_64,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5285,0.9961,0.3438,0.8926,0.0104,1.7893,0.8114,0.079,1.2883,0.0211,5.447,0.0253,0.1565,True,
20260627_024254,h=0.5,34753.0,34753.0,0.0,0.7734,0.0084,1.7769,5.2,30.0,"(32, 12)",40.0,64_256_64,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5909,0.9969,0.3518,0.7744,0.0084,1.7676,0.7673,0.0716,1.2812,0.0194,5.4481,0.0242,0.1535,True,
20260627_024254,h=0.5,29121.0,29121.0,0.0,0.5129,0.0038,1.3629,10.28,60.0,"(32, 12)",40.0,256_64_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7277,0.9986,0.5066,0.5155,0.0038,1.3454,0.6033,0.0484,1.1158,0.0172,5.452,0.0232,0.1065,True,
20260627_024254,h=0.5,29121.0,29121.0,0.0,0.6502,0.009,1.4888,5.21,30.0,"(32, 12)",40.0,256_64_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6578,0.9967,0.453,0.6478,0.009,1.4914,0.6652,0.0739,1.1833,0.0193,5.4478,0.0223,0.1302,True,
20260627_024254,h=0.5,1130305.0,1130305.0,0.0,14.3762,12.3138,7.7006,10.28,60.0,"(32, 12)",40.0,256_4096_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-6.597,-3.5733,-1.7739,14.3819,12.3123,7.5638,3.5597,3.2129,2.4533,0.0571,3.8812,0.079,0.6191,True,
20260627_024254,h=0.5,1130305.0,1130305.0,0.0,55.4386,52.5821,42.7601,5.23,30.0,"(32, 12)",40.0,256_4096_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-28.2432,-18.5266,-14.7983,55.3601,52.5697,43.0776,7.3121,7.0639,6.3544,0.0572,3.8642,0.0792,0.6032,True,
20260627_024254,h=0.5,297473.0,297473.0,0.0,56.2669,53.5124,44.0417,5.16,30.0,"(32, 12)",40.0,2048_128_32,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-28.7658,-18.8693,-15.1075,56.3495,53.4925,43.9205,7.3793,7.1293,6.4196,0.0573,3.8659,0.0797,0.6024,True,
20260627_024254,h=0.5,297473.0,297473.0,0.0,3.066,2.3527,2.7223,10.28,60.0,"(32, 12)",40.0,2048_128_32,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.6241,0.1257,0.0044,3.0746,2.3539,2.7148,1.498,1.2238,1.2903,0.0523,4.5686,0.0786,0.5563,True,
20260627_024254,h=0.5,74209.0,74209.0,0.0,0.9182,0.2683,3.7526,9.59,60.0,"(32, 12)",40.0,32_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5109,0.9004,-0.3496,0.9259,0.2681,3.6799,0.7011,0.3918,1.5699,0.0362,5.2737,0.0583,0.2539,True,
20260627_024254,h=0.5,74209.0,74209.0,0.0,48.8169,43.5911,35.7034,4.88,30.0,"(32, 12)",40.0,32_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-24.8482,-15.1947,-12.2139,48.9331,43.5996,36.0307,6.8569,6.3937,5.778,0.0619,4.2626,0.0803,0.6239,True,
20260627_024254,h=0.5,16871665.0,16871665.0,0.0,2.4374,1.6533,4.4133,16.91,30.0,"(32, 12)",40.0,16_4096_4096,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.2901,0.385,-0.5998,2.4423,1.6557,4.3623,1.2813,1.0129,1.6162,0.0615,4.3086,0.0939,0.5131,True,
20260627_024254,h=0.5,16871665.0,16871665.0,0.0,0.7185,0.2028,1.2173,33.69,60.0,"(32, 12)",40.0,16_4096_4096,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6225,0.9247,0.5462,0.7147,0.2028,1.2375,0.67,0.3489,0.955,0.0335,5.3646,0.0411,0.2301,True,
20260627_024254,h=0.5,55233.0,55233.0,0.0,51.1656,48.5945,38.2215,5.35,30.0,"(32, 12)",40.0,256_64_512,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-26.1271,-17.0463,-13.0191,51.3542,48.5846,38.2262,7.0353,6.7717,5.9675,0.0604,4.1771,0.0777,0.619,True,
20260627_024254,h=0.5,55233.0,55233.0,0.0,0.642,0.0674,1.6043,10.18,60.0,"(32, 12)",40.0,256_64_512,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6581,0.975,0.4029,0.6473,0.0674,1.6282,0.6464,0.2006,1.1352,0.0221,5.3849,0.0336,0.1412,True,
20260627_024254,h=0.5,7073.0,7073.0,0.0,0.6108,0.027,1.8136,5.18,30.0,"(32, 12)",40.0,32_64_64,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6786,0.9899,0.3326,0.6085,0.0271,1.8198,0.6397,0.128,1.2893,0.0206,5.421,0.0248,0.1548,True,
20260627_024254,h=0.5,7073.0,7073.0,0.0,0.4635,0.0092,1.1039,10.21,60.0,"(32, 12)",40.0,32_64_64,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7566,0.9966,0.5988,0.4608,0.0092,1.0939,0.5708,0.0755,0.9793,0.0162,5.4424,0.0222,0.0943,True,
20260627_024254,h=0.5,37825.0,37825.0,0.0,0.4449,0.0065,1.2472,5.22,30.0,"(32, 12)",40.0,256_64_256,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7652,0.9976,0.5489,0.4444,0.0065,1.23,0.5478,0.0627,1.0492,0.0172,5.4596,0.0225,0.0957,True,
20260627_024254,h=0.5,37825.0,37825.0,0.0,0.3016,0.0183,1.7073,10.35,60.0,"(32, 12)",40.0,256_64_256,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8399,0.9932,0.3707,0.3031,0.0183,1.7159,0.4199,0.1053,1.2249,0.0167,5.4489,0.0286,0.0837,True,
20260627_024254,h=0.5,564097.0,564097.0,0.0,62.0911,59.0875,50.4361,5.22,30.0,"(32, 12)",40.0,2048_256_32,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-31.8006,-20.9401,-16.9525,62.0947,59.0673,48.9515,7.759,7.5095,6.7988,0.0571,3.8648,0.0794,0.6031,True,
20260627_024254,h=0.5,564097.0,564097.0,0.0,5.5093,4.3864,3.0702,10.17,60.0,"(32, 12)",40.0,2048_256_32,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-1.8898,-0.6294,-0.1126,5.4706,4.3868,3.0338,2.0823,1.775,1.4407,0.0534,4.3435,0.0789,0.5781,True,
20260627_024254,h=0.5,103425.0,103425.0,0.0,0.6612,0.0028,1.8894,10.31,60.0,"(32, 12)",40.0,256_256_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6527,0.999,0.3148,0.6575,0.0028,1.8684,0.6801,0.0413,1.3229,0.0187,5.4504,0.0237,0.1517,True,
20260627_024254,h=0.5,103425.0,103425.0,0.0,0.3203,0.0085,1.1726,5.21,30.0,"(32, 12)",40.0,256_256_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8316,0.9968,0.593,0.3188,0.0085,1.1097,0.4776,0.0726,1.012,0.0135,5.447,0.0214,0.0837,True,
20260627_024254,h=0.5,243809.0,243809.0,0.0,9.8595,8.9741,5.8741,5.19,30.0,"(32, 12)",40.0,2048_32_4096,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-4.2221,-2.3324,-1.1526,9.886,8.9716,5.8695,2.9043,2.6981,2.1335,0.0568,3.8683,0.08,0.6027,True,
20260627_024254,h=0.5,243809.0,243809.0,0.0,0.4369,0.0075,1.3377,10.22,60.0,"(32, 12)",40.0,2048_32_4096,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7691,0.9972,0.5156,0.4371,0.0075,1.3209,0.5622,0.0687,1.1168,0.015,5.4477,0.0202,0.106,True,
20260627_024254,h=0.5,14433.0,14433.0,0.0,0.4442,0.0053,1.0702,10.23,60.0,"(32, 12)",40.0,256_32_64,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.764,0.998,0.6171,0.4467,0.0053,1.0442,0.5694,0.0568,0.9814,0.0161,5.4528,0.021,0.0802,True,
20260627_024254,h=0.5,14433.0,14433.0,0.0,0.352,0.0077,1.3632,5.21,30.0,"(32, 12)",40.0,256_32_64,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8113,0.9972,0.5068,0.3572,0.0076,1.3448,0.4685,0.0682,1.0699,0.0177,5.4489,0.028,0.0828,True,
