date,regime,total_params,train_params,non_train_params,test_loss,train_loss,valid_loss,train_time (s),epochs,input_size,batch_size,network_width,hidden_layers,activation_fn,train_proportion,test_proportion,valid_proportion,device,optimizer_name,optimizer_params,loss_fn,custom_arch,R2_test,R2_train,R2_valid,MSE_test,MSE_train,MSE_valid,MAE_test,MAE_train,MAE_valid,hellinger_dist_test,hellinger_dist_train,hellinger_dist_valid,infidelity,exponential_lr,width_sequence
20260627_024254,h=1.0,1128065.0,1128065.0,0.0,0.4171,0.3214,0.692,10.06,60.0,"(32, 12)",40.0,512_2048_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3314,0.5637,0.1239,0.4161,0.3219,0.6955,0.5126,0.403,0.6891,0.0427,3.8601,0.0513,0.2789,True,
20260627_024254,h=1.0,1128065.0,1128065.0,0.0,11.6288,11.8614,7.6705,5.13,30.0,"(32, 12)",40.0,512_2048_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-17.6513,-15.0788,-8.9251,11.6071,11.8628,7.8791,3.3143,3.3374,2.6652,0.0543,3.1706,0.072,0.3998,True,
20260627_024254,h=1.0,3163905.0,3163905.0,0.0,0.2971,0.001,0.5481,11.39,60.0,"(32, 12)",40.0,256_4096_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5226,0.9986,0.3078,0.2971,0.001,0.5495,0.4738,0.0252,0.7323,0.0192,4.4733,0.0175,0.0551,True,
20260627_024254,h=1.0,3163905.0,3163905.0,0.0,0.4785,0.1849,1.7229,5.75,30.0,"(32, 12)",40.0,256_4096_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.2199,0.7491,-1.1879,0.4855,0.1851,1.7369,0.5254,0.3332,1.0994,0.0419,3.7489,0.0618,0.205,True,
20260627_024254,h=1.0,2243041.0,2243041.0,0.0,0.4011,0.0077,1.1244,10.3,60.0,"(32, 12)",40.0,32_4096_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3555,0.9895,-0.4026,0.4011,0.0077,1.1134,0.5468,0.0692,1.0355,0.0239,4.4589,0.0244,0.1043,True,
20260627_024254,h=1.0,2243041.0,2243041.0,0.0,0.4958,0.3431,1.7931,5.22,30.0,"(32, 12)",40.0,32_4096_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1967,0.5361,-1.2374,0.4999,0.3422,1.7762,0.5399,0.4609,1.0885,0.0456,3.5446,0.0665,0.2791,True,
20260627_024254,h=1.0,16828417.0,16828417.0,0.0,0.5008,0.0116,1.6478,16.83,30.0,"(32, 12)",40.0,2048_4096_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1884,0.9847,-1.067,0.5051,0.0113,1.6409,0.6131,0.0758,1.2254,0.0261,4.4592,0.0381,0.1192,True,
20260627_024254,h=1.0,16828417.0,16828417.0,0.0,0.6185,0.0051,1.3015,33.45,60.0,"(32, 12)",40.0,2048_4096_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0165,0.993,-0.6427,0.6121,0.0052,1.304,0.7021,0.0565,1.1243,0.0248,4.4653,0.0262,0.139,True,
20260627_024254,h=1.0,8562817.0,8562817.0,0.0,0.5231,0.2813,0.5898,17.93,60.0,"(32, 12)",40.0,2048_4096_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1557,0.6185,0.2588,0.5254,0.2815,0.5884,0.5518,0.3847,0.662,0.0494,3.9015,0.0435,0.2785,True,
20260627_024254,h=1.0,8562817.0,8562817.0,0.0,14.9284,15.2461,10.6896,9.07,30.0,"(32, 12)",40.0,2048_4096_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-22.9873,-19.6681,-12.4106,14.9278,15.2488,10.6461,3.7825,3.81,3.1411,0.0539,3.1671,0.0714,0.4011,True,
20260627_024254,h=1.0,1589505.0,1589505.0,0.0,0.3085,0.0035,0.813,10.51,60.0,"(32, 12)",40.0,256_4096_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5042,0.9952,-0.0162,0.3086,0.0035,0.8067,0.4859,0.0429,0.8815,0.0202,4.4552,0.0219,0.079,True,
20260627_024254,h=1.0,1589505.0,1589505.0,0.0,2.5639,2.6844,1.3458,5.16,30.0,"(32, 12)",40.0,256_4096_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-3.1081,-2.6347,-0.6706,2.5566,2.6816,1.3263,1.44,1.4636,0.9732,0.0538,3.1721,0.0718,0.3943,True,
20260627_024254,h=1.0,2175745.0,2175745.0,0.0,0.5315,0.1964,1.9045,5.27,30.0,"(32, 12)",40.0,4096_256_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1542,0.7336,-1.4867,0.5263,0.1965,1.9741,0.5412,0.3375,1.1787,0.0424,3.7681,0.0641,0.2298,True,
20260627_024254,h=1.0,2175745.0,2175745.0,0.0,0.3002,0.001,0.5567,10.29,60.0,"(32, 12)",40.0,4096_256_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.518,0.9986,0.3096,0.3,0.001,0.5481,0.4817,0.0248,0.7329,0.0178,4.4716,0.0171,0.0737,True,
20260627_024254,h=1.0,8540641.0,8540641.0,0.0,0.5932,0.3153,1.8087,9.12,30.0,"(32, 12)",40.0,32_4096_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0459,0.572,-1.2229,0.5937,0.3158,1.7647,0.5957,0.4386,1.0781,0.0464,3.643,0.0652,0.2589,True,
20260627_024254,h=1.0,8540641.0,8540641.0,0.0,0.4335,0.0376,1.4025,18.0,60.0,"(32, 12)",40.0,32_4096_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3026,0.949,-0.7765,0.434,0.0377,1.4103,0.5462,0.151,1.0844,0.0293,4.4059,0.0431,0.1094,True,
20260627_024254,h=1.0,1193441.0,1193441.0,0.0,0.4515,0.0091,1.0214,10.17,60.0,"(32, 12)",40.0,32_4096_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.279,0.9877,-0.3149,0.4487,0.0091,1.0439,0.4925,0.075,0.9062,0.0393,4.4551,0.0429,0.0975,True,
20260627_024254,h=1.0,1193441.0,1193441.0,0.0,0.5948,0.6077,1.2486,5.15,30.0,"(32, 12)",40.0,32_4096_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0386,0.1759,-0.6053,0.5983,0.608,1.2744,0.6179,0.6281,0.8642,0.053,3.248,0.0742,0.3653,True,
20260627_024254,h=1.0,2114305.0,2114305.0,0.0,0.2743,0.0026,0.6383,10.21,60.0,"(32, 12)",40.0,256_4096_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5571,0.9964,0.1909,0.2756,0.0026,0.6423,0.443,0.0399,0.7795,0.0215,4.4656,0.0231,0.0547,True,
20260627_024254,h=1.0,2114305.0,2114305.0,0.0,0.5791,0.5821,1.1398,5.16,30.0,"(32, 12)",40.0,256_4096_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.065,0.2098,-0.4973,0.5819,0.583,1.1887,0.6091,0.6212,0.834,0.0522,3.2477,0.0716,0.3509,True,
20260627_024254,h=1.0,8694017.0,8694017.0,0.0,5.5041,5.7574,3.3084,9.21,30.0,"(32, 12)",40.0,2048_4096_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-7.8832,-6.8059,-3.103,5.5282,5.7592,3.2572,2.2208,2.2531,1.6254,0.0539,3.1673,0.0713,0.3996,True,
20260627_024254,h=1.0,8694017.0,8694017.0,0.0,0.3138,0.019,0.656,18.4,60.0,"(32, 12)",40.0,2048_4096_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.492,0.9742,0.1795,0.3161,0.019,0.6514,0.4696,0.07,0.7842,0.0252,4.3717,0.0224,0.1283,True,
20260627_024254,h=1.0,8433665.0,8433665.0,0.0,0.4258,0.0353,1.6333,8.93,30.0,"(32, 12)",40.0,2048_2048_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3141,0.9521,-1.0234,0.4269,0.0353,1.6063,0.5281,0.1373,1.1576,0.0286,4.3396,0.0468,0.1081,True,
20260627_024254,h=1.0,8433665.0,8433665.0,0.0,0.6537,0.0034,1.2506,17.61,60.0,"(32, 12)",40.0,2048_2048_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.0533,0.9954,-0.5825,0.6555,0.0034,1.2563,0.7175,0.0453,1.1119,0.0252,4.4697,0.0231,0.1558,True,
20260627_024254,h=1.0,1193729.0,1193729.0,0.0,0.297,0.0246,0.8184,10.09,60.0,"(32, 12)",40.0,512_2048_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.52,0.9666,-0.0318,0.2987,0.0247,0.8191,0.4531,0.0906,0.8641,0.0261,4.3596,0.028,0.1354,True,
20260627_024254,h=1.0,1193729.0,1193729.0,0.0,6.9164,7.0348,4.1077,5.28,30.0,"(32, 12)",40.0,512_2048_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-10.0601,-8.5227,-4.3238,6.8829,7.0258,4.2263,2.5068,2.5165,1.8831,0.0535,3.1735,0.0719,0.3955,True,
20260627_024254,h=1.0,4274657.0,4274657.0,0.0,0.2653,0.0083,1.0879,12.64,60.0,"(32, 12)",40.0,32_2048_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5733,0.9888,-0.362,0.2655,0.0083,1.0813,0.432,0.0722,0.9877,0.0212,4.4659,0.0314,0.0739,True,
20260627_024254,h=1.0,4274657.0,4274657.0,0.0,0.6105,0.371,1.8018,6.33,30.0,"(32, 12)",40.0,32_2048_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0221,0.4984,-1.183,0.6086,0.37,1.733,0.593,0.4736,1.0491,0.0493,3.5264,0.0688,0.286,True,
20260627_024254,h=1.0,1119105.0,1119105.0,0.0,12.4034,12.7304,8.4381,5.59,30.0,"(32, 12)",40.0,4096_256_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-18.9469,-16.2521,-9.8076,12.4134,12.7285,8.5797,3.434,3.464,2.7943,0.0541,3.1675,0.0714,0.4006,True,
20260627_024254,h=1.0,1119105.0,1119105.0,0.0,0.2389,0.0805,0.5924,10.23,60.0,"(32, 12)",40.0,4096_256_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6132,0.8908,0.2463,0.2407,0.0806,0.5984,0.4174,0.1778,0.726,0.03,4.2015,0.0298,0.1842,True,
20260627_024254,h=1.0,2193153.0,2193153.0,0.0,0.2929,0.013,0.5278,10.42,60.0,"(32, 12)",40.0,4096_512_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.534,0.9823,0.3261,0.29,0.0131,0.535,0.4523,0.0601,0.7165,0.0231,4.4016,0.0187,0.1066,True,
20260627_024254,h=1.0,2193153.0,2193153.0,0.0,6.6584,6.8746,4.0445,5.26,30.0,"(32, 12)",40.0,4096_512_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-9.682,-8.3211,-4.118,6.6476,6.8771,4.0629,2.4583,2.4855,1.8431,0.0539,3.1676,0.0714,0.3995,True,
20260627_024254,h=1.0,8587521.0,8587521.0,0.0,7.3084,7.5644,4.6507,9.07,30.0,"(32, 12)",40.0,4096_2048_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-10.7544,-9.2563,-4.7539,7.315,7.5671,4.5678,2.5894,2.619,1.9701,0.0541,3.1671,0.0713,0.4007,True,
20260627_024254,h=1.0,8587521.0,8587521.0,0.0,0.3078,0.0227,0.6683,17.97,60.0,"(32, 12)",40.0,4096_2048_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5078,0.9692,0.1627,0.3063,0.0227,0.6647,0.4566,0.0794,0.7905,0.0255,4.3567,0.0224,0.1376,True,
20260627_024254,h=1.0,4273665.0,4273665.0,0.0,0.5406,0.0028,1.0369,12.4,60.0,"(32, 12)",40.0,4096_512_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1299,0.9962,-0.3046,0.5415,0.0028,1.0357,0.6536,0.0413,1.0092,0.023,4.4769,0.0216,0.1298,True,
20260627_024254,h=1.0,4273665.0,4273665.0,0.0,0.4411,0.0895,1.8239,6.28,30.0,"(32, 12)",40.0,4096_512_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.294,0.8786,-1.3301,0.4393,0.0896,1.8497,0.4996,0.2205,1.1947,0.0358,4.1026,0.056,0.1491,True,
20260627_024254,h=1.0,2123505.0,2123505.0,0.0,0.3419,0.0246,1.2274,10.3,60.0,"(32, 12)",40.0,16_512_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4515,0.9668,-0.585,0.3413,0.0245,1.2582,0.4713,0.1231,1.0017,0.0351,4.4471,0.0456,0.1023,True,
20260627_024254,h=1.0,2123505.0,2123505.0,0.0,0.6373,0.6388,1.5089,5.23,30.0,"(32, 12)",40.0,16_512_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.028,0.1357,-0.9798,0.6398,0.6377,1.5716,0.6293,0.6296,0.9951,0.0539,3.3046,0.0714,0.3972,True,
20260627_024254,h=1.0,2121217.0,2121217.0,0.0,0.2487,0.0014,0.6718,9.87,60.0,"(32, 12)",40.0,512_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5991,0.9981,0.1624,0.2495,0.0014,0.6649,0.4277,0.0298,0.8019,0.0187,4.4734,0.0203,0.0558,True,
20260627_024254,h=1.0,2121217.0,2121217.0,0.0,0.6754,0.5322,2.0163,4.95,30.0,"(32, 12)",40.0,512_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.0754,0.2791,-1.3943,0.6693,0.5319,1.9007,0.6226,0.57,1.0853,0.0542,3.3384,0.0736,0.3784,True,
20260627_024254,h=1.0,33644545.0,33644545.0,0.0,0.6016,0.0922,2.1336,60.13,60.0,"(32, 12)",40.0,4096_4096_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0326,0.8748,-1.5336,0.602,0.0924,2.0113,0.6562,0.222,1.3037,0.0311,4.3536,0.0506,0.158,True,
20260627_024254,h=1.0,33644545.0,33644545.0,0.0,0.4147,0.0031,1.1841,30.2,30.0,"(32, 12)",40.0,4096_4096_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3323,0.9957,-0.5087,0.4155,0.0031,1.1977,0.5698,0.0417,1.0607,0.022,4.4832,0.0298,0.0897,True,
20260627_024254,h=1.0,2384897.0,2384897.0,0.0,0.6661,0.4255,2.2056,5.36,30.0,"(32, 12)",40.0,512_512_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.0788,0.4238,-1.7086,0.6713,0.4251,2.1502,0.621,0.512,1.1777,0.0517,3.4137,0.0738,0.349,True,
20260627_024254,h=1.0,2384897.0,2384897.0,0.0,0.2829,0.001,0.7754,10.49,60.0,"(32, 12)",40.0,512_512_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5409,0.9987,0.0298,0.2857,0.001,0.7702,0.4527,0.025,0.8566,0.0198,4.4731,0.0222,0.069,True,
20260627_024254,h=1.0,2182529.0,2182529.0,0.0,0.2746,0.0021,0.7959,10.31,60.0,"(32, 12)",40.0,128_512_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5583,0.9972,-0.017,0.2749,0.0021,0.8073,0.4335,0.0367,0.8781,0.0215,4.4745,0.0234,0.0636,True,
