date,regime,total_params,train_params,non_train_params,test_loss,train_loss,valid_loss,train_time (s),epochs,input_size,batch_size,network_width,hidden_layers,activation_fn,train_proportion,test_proportion,valid_proportion,device,optimizer_name,optimizer_params,loss_fn,custom_arch,R2_test,R2_train,R2_valid,MSE_test,MSE_train,MSE_valid,MAE_test,MAE_train,MAE_valid,hellinger_dist_test,hellinger_dist_train,hellinger_dist_valid,infidelity,exponential_lr,width_sequence,n_hidden_layers
20260627_024254,h=0.5,9265.0,9265.0,0.0,0.655,0.0053,1.6338,10.14,60.0,"(32, 12)",40.0,256_16_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6602,0.9981,0.3992,0.6432,0.0052,1.6383,0.5964,0.0554,1.2302,0.0227,5.4536,0.025,0.132,True,,3
20260627_024254,h=0.5,5313.0,5313.0,0.0,0.3318,0.0052,0.7416,9.46,60.0,"(32, 12)",40.0,64_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.825,0.9981,0.7268,0.3314,0.0052,0.745,0.4873,0.0555,0.8392,0.0136,5.4528,0.017,0.0693,True,,2
20260627_024254,h=0.5,279873.0,279873.0,0.0,0.7434,0.0539,1.5821,10.28,60.0,"(32, 12)",40.0,64_128_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6058,0.98,0.4191,0.7463,0.0539,1.5839,0.72,0.1828,1.1535,0.022,5.4008,0.0301,0.1476,True,,3
20260627_024254,h=0.5,19281.0,19281.0,0.0,1.6094,0.7755,5.5471,10.11,60.0,"(32, 12)",40.0,16_32_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1441,0.712,-1.0917,1.6203,0.7754,5.7036,0.953,0.6704,1.8495,0.0523,5.129,0.0809,0.4821,True,,3
20260627_024254,h=0.5,73777.0,73777.0,0.0,0.3873,0.0135,1.2084,10.14,60.0,"(32, 12)",40.0,2048_16_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7934,0.995,0.5521,0.3911,0.0135,1.2214,0.4906,0.0832,1.0572,0.0177,5.4105,0.0243,0.1111,True,,3
20260627_024254,h=0.5,1193217.0,1193217.0,0.0,0.2747,0.0062,0.9602,10.26,60.0,"(32, 12)",40.0,256_512_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8571,0.9977,0.6576,0.2704,0.0062,0.9337,0.4144,0.0613,0.9088,0.0175,5.4513,0.0212,0.0615,True,,3
20260627_024254,h=0.5,298945.0,298945.0,0.0,0.4543,0.0192,1.8246,10.18,60.0,"(32, 12)",40.0,256_64_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7598,0.9929,0.3297,0.4548,0.0191,1.8278,0.5136,0.1081,1.2465,0.0228,5.4173,0.0311,0.098,True,,3
20260627_024254,h=0.5,323841.0,323841.0,0.0,0.7044,0.302,1.5596,9.52,60.0,"(32, 12)",40.0,4096_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6252,0.888,0.4377,0.7096,0.3016,1.5333,0.6587,0.388,1.002,0.0345,5.0688,0.0455,0.3224,True,,2
20260627_024254,h=0.5,13601.0,13601.0,0.0,0.1954,0.0055,0.4352,10.1,60.0,"(32, 12)",40.0,32_256_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8965,0.9979,0.8417,0.196,0.0055,0.4317,0.3763,0.0562,0.6177,0.0103,5.4469,0.014,0.0621,True,,3
20260627_024254,h=0.5,196801.0,196801.0,0.0,0.5034,0.0083,1.3127,10.2,60.0,"(32, 12)",40.0,2048_64_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7326,0.9969,0.5224,0.5063,0.0083,1.3022,0.5865,0.0676,1.113,0.0171,5.4374,0.0207,0.1288,True,,3
20260627_024254,h=0.5,588225.0,588225.0,0.0,12.9304,10.9716,6.6087,10.1,60.0,"(32, 12)",40.0,4096_128_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-5.8353,-3.0801,-1.4792,12.9398,10.9844,6.7602,3.3602,2.9911,2.3116,0.0568,4.1358,0.079,0.6095,True,,3
20260627_024254,h=0.5,170689.0,170689.0,0.0,0.4012,0.017,1.0382,10.17,60.0,"(32, 12)",40.0,2048_64_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7889,0.9937,0.6148,0.3996,0.017,1.0505,0.5358,0.0906,0.9905,0.0157,5.4101,0.0207,0.134,True,,3
20260627_024254,h=0.5,43777.0,43777.0,0.0,0.4205,0.0021,0.7647,10.11,60.0,"(32, 12)",40.0,128_256_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.779,0.9992,0.7189,0.4184,0.0021,0.7664,0.5476,0.0349,0.8547,0.0142,5.4506,0.0153,0.0887,True,,3
20260627_024254,h=0.5,8458241.0,8458241.0,0.0,0.4221,0.0035,1.0668,17.22,60.0,"(32, 12)",40.0,4096_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7791,0.9987,0.6095,0.4183,0.0035,1.0647,0.502,0.0462,0.9985,0.0169,5.4466,0.0182,0.0905,True,,2
20260627_024254,h=0.5,22913.0,22913.0,0.0,0.4628,0.0042,1.0558,10.23,60.0,"(32, 12)",40.0,128_128_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7555,0.9984,0.6084,0.4629,0.0042,1.0678,0.5284,0.0509,1.0037,0.0182,5.459,0.0201,0.0872,True,,3
20260627_024254,h=0.5,7073.0,7073.0,0.0,0.5435,0.006,0.8023,10.13,60.0,"(32, 12)",40.0,32_64_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7125,0.9978,0.7214,0.5442,0.006,0.7598,0.6456,0.0592,0.8376,0.015,5.4428,0.0151,0.1115,True,,3
20260627_024254,h=0.5,1074401.0,1074401.0,0.0,0.4884,0.0424,1.4513,10.19,60.0,"(32, 12)",40.0,32_256_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7422,0.9843,0.4515,0.4879,0.0424,1.4957,0.5672,0.1622,1.1002,0.0212,5.4419,0.0286,0.1173,True,,3
20260627_024254,h=0.5,1114945.0,1114945.0,0.0,16.4367,14.1541,8.7091,10.08,60.0,"(32, 12)",40.0,4096_256_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-7.6974,-4.2556,-2.259,16.4651,14.1492,8.8863,3.8338,3.4738,2.6705,0.0571,3.8832,0.079,0.6186,True,,3
20260627_024254,h=0.5,179393.0,179393.0,0.0,0.2066,0.0089,0.6063,10.2,60.0,"(32, 12)",40.0,2048_64_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8914,0.9967,0.7721,0.2057,0.009,0.6213,0.3875,0.0687,0.7487,0.0119,5.4316,0.0193,0.0699,True,,3
20260627_024254,h=0.5,7073.0,7073.0,0.0,0.3886,0.0116,1.4947,10.06,60.0,"(32, 12)",40.0,32_128_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7924,0.9957,0.4297,0.3931,0.0116,1.5551,0.4832,0.0822,1.1769,0.0184,5.4447,0.0263,0.098,True,,3
20260627_024254,h=0.5,3216897.0,3216897.0,0.0,0.3689,0.0037,0.7906,11.39,60.0,"(32, 12)",40.0,4096_512_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8039,0.9986,0.7078,0.3712,0.0037,0.7968,0.479,0.0468,0.8733,0.0156,5.4523,0.0156,0.0846,True,,3
20260627_024254,h=0.5,143681.0,143681.0,0.0,13.4142,11.6166,6.9534,10.2,60.0,"(32, 12)",40.0,512_256_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-6.1539,-3.3185,-1.6156,13.543,11.6264,7.1321,3.4455,3.1126,2.3788,0.0571,3.8788,0.079,0.6188,True,,3
20260627_024254,h=0.5,52097.0,52097.0,0.0,0.7207,0.0033,1.6609,10.18,60.0,"(32, 12)",40.0,128_256_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6225,0.9988,0.3905,0.7147,0.0033,1.662,0.6215,0.0437,1.2579,0.0234,5.4529,0.021,0.1553,True,,3
20260627_024254,h=0.5,192641.0,192641.0,0.0,3.1866,2.5104,2.6402,9.52,60.0,"(32, 12)",40.0,4096_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.7029,0.0671,0.0079,3.2237,2.5114,2.7051,1.5433,1.2858,1.303,0.0534,4.6454,0.0787,0.5544,True,,2
20260627_024254,h=0.5,82465.0,82465.0,0.0,1.8108,0.6697,6.1764,10.06,60.0,"(32, 12)",40.0,16_16_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0424,0.7511,-1.3341,1.8128,0.6701,6.3645,0.9826,0.6131,1.9835,0.0518,5.1938,0.0774,0.5045,True,,3
20260627_024254,h=0.5,4233217.0,4233217.0,0.0,0.2939,0.0045,0.9375,11.86,60.0,"(32, 12)",40.0,2048_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8459,0.9983,0.652,0.2918,0.0045,0.9489,0.429,0.0526,0.9432,0.0139,5.4477,0.0182,0.0653,True,,2
20260627_024254,h=0.5,76833.0,76833.0,0.0,0.5629,0.1289,1.5941,10.2,60.0,"(32, 12)",40.0,64_32_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7039,0.9521,0.4066,0.5606,0.129,1.618,0.6021,0.2804,1.081,0.0244,5.3171,0.0382,0.1516,True,,3
20260627_024254,h=0.5,1064449.0,1064449.0,0.0,0.1886,0.0056,0.4758,9.57,60.0,"(32, 12)",40.0,512_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.9008,0.9979,0.8211,0.1878,0.0056,0.4879,0.3357,0.0587,0.6374,0.0145,5.4467,0.0185,0.0321,True,,2
20260627_024254,h=0.5,75713.0,75713.0,0.0,10.0367,8.628,5.2045,10.21,60.0,"(32, 12)",40.0,512_128_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-4.3203,-2.2061,-0.8814,10.0719,8.6316,5.1301,2.9341,2.639,1.972,0.0571,3.8757,0.079,0.6173,True,,3
20260627_024254,h=0.5,27137.0,27137.0,0.0,0.6783,0.0066,1.6254,10.15,60.0,"(32, 12)",40.0,128_128_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6419,0.9976,0.4035,0.678,0.0066,1.6266,0.6262,0.0616,1.2319,0.0216,5.4517,0.0207,0.165,True,,3
20260627_024254,h=0.5,4897.0,4897.0,0.0,0.2961,0.0142,0.9964,10.15,60.0,"(32, 12)",40.0,32_64_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8447,0.9947,0.6354,0.294,0.0142,0.9941,0.4616,0.0897,0.9628,0.013,5.4434,0.0207,0.0758,True,,3
20260627_024254,h=0.5,69505.0,69505.0,0.0,0.5953,0.1567,2.5275,9.43,60.0,"(32, 12)",40.0,128_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6886,0.9418,0.0655,0.5895,0.1568,2.5481,0.5695,0.3003,1.3421,0.0286,5.3812,0.0483,0.1638,True,,2
20260627_024254,h=0.5,8956417.0,8956417.0,0.0,0.5674,0.0289,1.1724,18.63,60.0,"(32, 12)",40.0,2048_4096_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7048,0.9892,0.568,0.5588,0.029,1.1778,0.6266,0.0958,1.0376,0.0206,5.3855,0.0214,0.2061,True,,3
20260627_024254,h=0.5,18817.0,18817.0,0.0,0.3259,0.0048,0.776,9.5,60.0,"(32, 12)",40.0,128_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8263,0.9982,0.7164,0.3288,0.0048,0.7732,0.4543,0.0529,0.8492,0.0151,5.4522,0.0175,0.0567,True,,2
20260627_024254,h=0.5,10530817.0,10530817.0,0.0,0.4785,0.0067,1.1871,22.11,60.0,"(32, 12)",40.0,2048_4096_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7482,0.9975,0.5603,0.4767,0.0067,1.199,0.5833,0.0588,1.0696,0.0159,5.4511,0.0196,0.1154,True,,3
20260627_024254,h=0.5,1095233.0,1095233.0,0.0,14.0686,11.9191,7.442,10.13,60.0,"(32, 12)",40.0,512_2048_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-6.3726,-3.4238,-1.7021,13.957,11.9097,7.3679,3.5025,3.1468,2.4195,0.057,3.9824,0.0792,0.611,True,,3
20260627_024254,h=0.5,3137.0,3137.0,0.0,0.4134,0.0064,0.9462,9.47,60.0,"(32, 12)",40.0,64_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7798,0.9976,0.6547,0.4168,0.0064,0.9416,0.5406,0.0617,0.9457,0.0162,5.4546,0.0166,0.0979,True,,2
20260627_024254,h=0.5,9481217.0,9481217.0,0.0,0.4162,0.01,1.0268,20.23,60.0,"(32, 12)",40.0,2048_4096_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7819,0.9963,0.6213,0.413,0.01,1.0327,0.5457,0.0647,0.9884,0.0154,5.4388,0.0184,0.1278,True,,3
20260627_024254,h=0.5,8625.0,8625.0,0.0,0.6892,0.0051,1.2759,10.09,60.0,"(32, 12)",40.0,256_16_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6347,0.9981,0.5333,0.6915,0.0051,1.2725,0.7158,0.0539,1.1087,0.0178,5.4482,0.0185,0.1457,True,,3
20260627_024254,h=0.5,8672193.0,8672193.0,0.0,0.426,0.0104,1.5113,18.12,60.0,"(32, 12)",40.0,64_4096_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7752,0.9961,0.4416,0.4256,0.0104,1.5227,0.4963,0.0799,1.1715,0.0204,5.443,0.025,0.0883,True,,3
20260627_024254,h=0.5,35713.0,35713.0,0.0,0.4967,0.0039,1.0748,9.52,60.0,"(32, 12)",40.0,128_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.737,0.9985,0.6049,0.4978,0.0039,1.0773,0.5275,0.0481,1.0021,0.0199,5.4592,0.0202,0.0822,True,,2
20260627_024254,h=0.5,104817.0,104817.0,0.0,2.5639,2.0389,2.9296,10.17,60.0,"(32, 12)",40.0,16_2048_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.3507,0.2418,-0.0613,2.557,2.0413,2.8939,1.3805,1.1916,1.3059,0.0514,4.5585,0.0797,0.5496,True,,3
20260627_024254,h=0.5,4097.0,4097.0,0.0,0.0525,0.0039,0.2145,9.14,60.0,"(32, 12)",40.0,256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.9723,0.9985,0.9189,0.0524,0.0039,0.2212,0.1757,0.0487,0.399,0.0082,5.4506,0.017,0.0069,True,,1
20260627_024254,h=0.5,2131937.0,2131937.0,0.0,0.7901,0.0288,2.3886,10.29,60.0,"(32, 12)",40.0,32_512_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5797,0.9893,0.1026,0.7957,0.0288,2.4471,0.7143,0.1343,1.3879,0.0344,5.4368,0.0392,0.1733,True,,3
20260627_024254,h=0.5,105569.0,105569.0,0.0,0.5065,0.0159,1.2403,10.17,60.0,"(32, 12)",40.0,2048_32_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7316,0.9941,0.5384,0.5081,0.0158,1.2586,0.5983,0.0921,1.0738,0.0179,5.4178,0.0237,0.1393,True,,3
